ID,Age,Experience,ZIP Code,Family,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
4023,35,5,94234,4,3,0,0,0,1,0,0
1331,34,9,92346,2,1,224,0,0,1,1,0
4373,34,10,91765,1,2,0,0,0,0,0,0
2662,66,41,90009,1,1,0,0,0,1,0,0
2400,62,36,90245,2,3,154,1,0,1,0,0
3169,51,25,94701,1,1,0,0,0,1,0,0
2917,46,20,92037,1,2,0,0,0,1,0,0
3650,53,29,92691,3,2,0,0,0,1,0,0
3157,54,30,92647,1,2,0,0,0,0,0,0
4089,29,-1,94801,2,3,0,0,0,0,0,0
4650,59,35,91423,1,1,0,0,0,1,0,0
1568,63,39,94710,2,3,0,0,0,1,0,0
297,34,9,90623,1,1,0,0,0,1,0,0
1846,43,18,93065,2,3,0,0,0,1,0,0
3816,43,19,95053,4,1,96,0,0,1,0,0
2933,41,16,92407,1,1,0,0,0,0,1,0
1392,44,18,91330,3,1,0,0,0,0,0,0
3144,50,24,91105,4,1,0,0,0,1,0,0
1702,29,3,94304,4,2,0,0,0,0,0,0
4662,43,19,95039,1,1,0,1,0,1,0,0
1348,60,34,91367,2,1,0,0,0,1,0,0
3200,33,9,95521,4,2,0,0,0,1,0,0
2880,42,15,94545,3,2,0,0,0,0,0,0
2522,49,23,94551,4,1,0,0,0,1,1,0
3309,48,23,92120,2,3,0,0,0,0,1,0
1704,65,41,94542,3,3,0,0,0,1,0,0
658,38,8,95207,1,3,0,0,0,0,0,0
771,26,2,94551,2,2,0,0,0,1,0,1
133,31,1,90840,2,3,0,0,0,0,0,0
1423,32,8,94143,2,2,103,0,1,1,1,0
2878,58,32,95817,2,3,0,0,0,0,1,0
2712,39,14,94939,4,1,0,0,0,1,1,0
1187,62,38,94928,4,2,0,0,0,1,0,0
232,35,10,94304,4,3,0,0,0,1,0,0
283,34,9,91711,4,3,0,0,0,1,0,0
4813,29,4,92126,4,3,612,0,0,1,0,1
1490,62,38,91604,4,2,0,0,0,0,0,0
5000,28,4,92612,3,1,0,0,0,1,1,0
259,35,9,95747,4,1,0,0,0,1,0,0
604,63,38,94720,2,2,89,0,0,1,0,0
4706,61,37,92677,3,1,0,0,1,1,1,1
2024,55,29,94720,1,1,151,0,0,1,0,0
4921,42,16,94002,4,3,91,0,0,1,1,0
100,66,41,91711,3,3,0,0,0,1,0,0
4112,43,17,95351,3,1,0,0,0,0,0,0
1399,42,18,93407,1,1,0,0,0,0,0,0
2154,40,14,90041,1,1,0,0,0,1,0,0
2502,44,18,95616,4,3,0,0,0,1,0,0
3731,30,6,92093,3,1,0,0,0,1,0,0
3805,47,22,95842,2,1,0,0,0,1,0,0
4233,39,15,94116,1,1,0,0,0,0,0,0
3790,51,27,94301,3,1,0,0,0,1,1,0
2853,54,29,93105,1,1,0,0,0,1,1,0
2657,40,15,91040,1,1,0,0,0,0,0,0
4002,61,35,94709,4,2,0,0,0,0,0,0
793,41,16,93117,1,3,0,0,0,0,1,0
4116,45,20,94131,4,2,180,0,0,1,0,0
213,46,22,91604,2,1,209,0,0,0,0,0
4747,31,7,95616,1,3,0,0,0,1,0,0
326,54,28,95039,1,2,0,0,0,1,1,0
4812,36,12,90502,2,3,0,0,0,0,0,1
2262,30,3,94305,4,2,0,0,0,1,0,1
1729,52,26,95405,1,3,0,0,0,1,0,0
56,41,17,94022,2,1,0,0,0,1,0,0
2278,30,6,91330,2,2,0,0,0,0,0,0
2103,25,-1,92647,2,3,0,0,0,1,1,0
4007,56,32,92130,1,3,0,0,0,1,0,0
4881,56,32,92037,3,1,0,0,0,1,0,0
2771,36,6,90024,4,3,0,0,0,1,0,0
1230,56,32,94596,3,1,0,0,0,1,0,0
3995,42,18,92675,4,1,0,0,0,1,1,0
735,66,42,92182,2,1,0,0,0,1,1,0
1010,28,3,91330,2,3,140,0,0,1,0,0
4862,49,24,95616,1,3,121,0,0,1,0,0
4841,33,9,91768,4,2,0,0,0,1,0,0
708,47,20,95064,3,2,0,0,0,1,1,0
1611,38,14,94305,1,2,0,0,0,0,1,0
1859,35,11,90747,3,1,240,0,0,1,0,0
2215,53,27,92735,1,3,146,0,0,1,1,0
1838,43,18,90089,3,1,180,0,0,1,1,0
862,60,30,92354,1,3,124,1,0,1,0,0
2462,30,5,94302,1,2,0,0,0,1,0,0
571,49,25,94928,3,2,485,1,1,0,0,1
17,38,14,95010,4,3,134,0,0,0,0,1
4782,35,9,94526,3,2,0,1,0,1,0,0
4675,40,14,93933,1,3,328,1,1,1,1,0
3514,31,4,94501,2,2,0,0,0,0,0,0
4001,62,37,93003,3,3,0,0,1,1,1,1
3551,40,10,94609,1,3,116,0,0,0,0,0
753,64,39,90071,4,2,0,0,0,0,0,0
4721,41,15,90740,1,3,0,1,0,0,0,0
1517,41,17,92130,4,2,0,0,0,0,0,0
187,48,23,95616,1,1,0,0,0,1,1,0
4361,67,43,90024,2,1,0,0,0,0,0,0
1856,65,39,94304,3,2,0,0,0,1,1,0
3740,39,14,90502,2,1,0,0,0,0,0,0
2242,26,0,94301,4,1,94,0,0,1,0,0
2491,52,28,90404,3,3,118,0,0,1,0,1
2147,27,3,93108,1,3,80,0,0,0,0,0
60,31,5,91320,2,1,455,0,0,0,0,0
2610,42,18,93407,2,1,0,1,0,0,0,0
2953,33,8,94065,1,1,0,0,0,0,0,0
1508,43,18,91006,4,3,0,0,0,0,0,0
4119,40,16,93561,1,1,0,0,0,1,1,0
468,45,20,90232,1,1,0,0,0,0,1,0
788,45,15,91380,3,3,0,0,0,0,0,1
3408,58,32,90405,4,3,0,0,0,0,0,0
3672,50,25,93106,1,3,0,0,0,1,0,0
3337,60,34,94305,4,3,0,0,0,1,0,0
2368,26,1,95616,4,1,0,0,0,1,1,0
4430,55,29,94720,2,1,0,0,0,1,0,0
3382,39,15,91711,1,1,0,0,0,1,1,0
1893,55,30,94110,3,1,0,0,0,0,1,0
4958,29,-1,95842,2,3,0,0,0,0,1,0
3342,35,9,91125,2,1,0,1,0,1,0,0
1871,63,37,95032,1,3,0,0,0,0,0,1
3128,40,14,94539,4,3,0,0,0,1,0,0
4820,32,6,95833,3,1,179,0,0,0,0,0
4462,46,21,94301,4,3,0,0,0,1,0,0
2025,36,12,94305,4,1,0,0,0,0,0,1
4357,43,19,90630,1,1,0,0,0,0,0,0
1968,43,18,94303,3,3,108,0,0,0,1,0
79,54,30,93305,2,3,0,0,0,0,0,1
2916,34,9,92110,1,1,0,0,0,1,0,0
3454,29,3,94709,4,2,0,0,0,1,0,0
1232,66,41,94306,1,1,0,1,1,1,1,0
737,61,35,91016,3,3,0,0,0,1,0,1
3669,38,13,92037,4,3,75,0,0,1,0,1
3127,57,32,92780,4,1,0,0,0,0,1,0
3283,45,21,95054,1,1,0,0,0,1,0,0
2054,58,32,92110,2,1,161,1,1,1,1,0
2117,44,17,94920,3,2,0,0,0,0,0,0
336,56,32,95827,2,1,360,0,1,1,1,0
3423,48,23,92677,1,3,0,0,0,0,1,0
810,54,29,94304,1,3,0,0,0,0,1,0
4563,65,40,94928,2,1,0,0,0,0,1,0
2334,45,21,95812,3,1,0,1,1,1,1,0
481,54,29,94998,3,3,0,0,0,1,1,0
248,53,29,92626,4,2,111,1,1,1,0,1
4584,52,26,92521,1,1,0,0,0,1,0,1
1299,38,14,90274,1,2,0,0,0,1,1,0
3807,34,8,92096,4,1,0,0,0,0,0,0
4378,33,8,92507,1,3,0,0,0,1,0,1
3618,37,11,94304,2,1,146,0,0,0,0,0
4286,23,-3,93555,2,1,0,0,0,1,0,0
4642,36,11,94022,4,1,124,0,0,1,1,0
1528,57,33,94117,1,3,195,0,0,0,0,0
1418,42,18,94061,2,1,0,0,0,0,0,0
1994,30,5,94545,2,1,0,0,0,0,0,0
3344,62,37,94801,1,3,0,0,0,1,0,1
2220,52,22,93101,4,3,223,0,0,1,0,0
1619,29,3,94720,3,1,0,0,0,1,1,0
4308,45,19,94928,4,3,0,0,0,1,0,1
4860,34,8,91107,1,3,541,0,0,0,0,1
3573,30,6,90245,1,3,0,0,0,1,1,0
4177,44,18,95131,1,3,0,0,0,0,1,0
1688,63,39,90025,3,3,0,0,0,1,1,0
80,50,26,94720,2,1,118,0,0,1,0,0
4906,62,37,93109,3,1,89,0,0,0,0,0
1669,63,37,90066,1,2,0,1,0,0,1,0
4620,61,36,95521,1,1,96,0,0,0,0,0
2861,27,2,95064,4,3,0,0,0,1,0,0
2171,39,13,95039,3,3,0,1,0,0,1,0
1999,56,32,94111,3,3,0,0,0,0,0,1
3386,42,17,90089,4,1,0,1,0,0,0,0
2796,51,25,92407,1,3,0,0,0,0,0,0
4637,41,16,95616,4,1,0,0,0,1,0,0
1468,62,36,91107,2,3,0,0,0,0,0,0
1571,41,16,94705,4,1,0,0,0,0,1,1
2177,41,14,91320,3,2,0,0,0,1,0,0
3971,65,40,95060,3,1,0,0,0,0,1,0
742,61,37,94590,1,3,0,0,0,1,0,0
1784,53,27,94720,1,1,601,0,0,1,0,0
3164,51,27,94132,2,3,0,0,0,0,0,0
1060,28,2,91203,1,2,0,0,0,1,1,0
82,47,22,94612,3,2,0,0,0,1,0,0
4514,43,19,92325,1,1,0,0,0,1,0,0
1085,60,35,93407,4,3,0,0,0,0,0,1
2367,30,4,95008,4,2,0,1,0,1,0,0
2428,29,5,92675,4,2,0,0,0,1,0,0
4077,49,23,92220,1,3,0,0,0,0,0,0
4427,33,8,95814,1,1,0,0,0,1,0,0
2525,49,25,95678,3,1,0,0,0,1,0,0
2701,31,5,94590,4,2,0,0,0,1,1,0
3398,31,6,94010,2,1,137,0,0,1,0,0
2140,57,32,91768,1,3,0,0,0,1,0,0
4776,44,14,94063,1,3,171,0,0,0,0,0
3749,33,7,94025,1,2,126,0,0,1,0,0
839,45,20,92507,4,3,0,0,0,0,0,0
4476,43,18,95039,3,3,91,0,0,1,0,0
4024,51,25,90089,3,1,312,0,0,0,0,1
4902,26,0,96094,3,2,0,0,0,1,0,0
126,60,35,91301,3,1,0,0,0,1,0,0
2587,47,23,92675,4,1,0,0,0,0,1,1
686,35,8,93107,2,2,0,0,0,1,0,0
1778,52,27,93117,2,2,114,0,0,1,1,0
4668,52,28,94720,1,3,0,0,0,1,0,0
2511,62,38,95616,4,2,0,0,0,1,1,0
4829,52,28,90089,1,3,0,0,0,1,0,0
335,48,23,95053,1,2,0,0,0,1,0,0
1789,38,13,91116,4,3,0,0,0,1,0,0
1477,61,37,92028,1,2,0,0,0,0,1,0
1751,60,34,95521,4,2,229,0,0,0,0,0
3161,41,15,94304,1,2,0,1,1,0,1,1
435,30,6,95819,1,2,0,0,0,1,0,0
829,35,9,94542,4,1,75,0,0,1,0,0
931,28,4,92103,3,2,0,0,0,1,0,0
3486,39,13,92103,2,3,0,0,0,0,0,0
4907,54,28,94608,1,3,128,0,0,0,0,0
1492,38,12,94553,2,1,0,0,0,1,1,0
2686,28,2,90280,4,3,0,0,0,1,0,0
245,41,17,94025,4,1,78,0,0,1,0,0
2514,52,26,92037,1,3,0,0,0,0,0,0
4673,52,26,95831,1,1,550,0,0,1,0,0
3720,33,8,92126,3,1,76,0,0,1,0,0
395,33,9,91311,4,1,0,0,0,1,1,0
1534,62,37,93943,1,1,0,0,0,0,0,0
4337,44,19,90509,4,2,0,0,0,0,0,0
459,48,24,95841,1,1,0,0,0,1,1,0
1416,33,8,94019,1,1,212,0,0,1,0,0
3167,29,4,90028,1,2,0,0,0,1,1,0
478,64,39,95112,4,2,78,0,0,1,0,0
3077,29,-1,92672,2,3,0,0,0,0,1,0
4623,47,20,94545,3,2,0,0,0,1,0,0
6,37,13,92121,4,2,155,0,0,1,0,0
1203,35,11,95521,4,2,0,0,0,0,0,0
4258,43,17,95762,3,2,0,0,0,0,1,0
3813,39,13,94720,1,1,0,0,0,0,1,0
772,42,18,91614,3,1,106,1,0,1,0,0
2410,55,31,95207,3,1,219,0,0,1,0,0
3417,61,37,94111,1,2,244,0,0,1,0,0
2792,44,20,94710,2,1,0,0,0,0,0,0
3954,50,26,93555,4,3,0,0,0,0,0,0
4905,64,40,94305,1,1,243,0,0,1,1,0
1093,25,1,92120,4,1,0,1,0,1,0,0
2256,33,9,94612,1,1,0,0,0,1,0,0
4500,53,26,91304,1,2,0,0,0,1,1,0
2326,55,30,94591,1,3,0,0,0,0,0,0
1960,50,24,95833,1,1,0,0,0,0,0,0
2435,38,12,95616,1,1,267,0,0,1,0,0
1374,60,35,92612,3,3,0,0,0,1,0,1
3007,62,37,95014,3,2,184,0,1,1,1,1
720,61,35,92521,3,1,0,1,0,1,0,0
3174,34,10,94309,1,1,0,0,0,1,0,0
3683,43,17,95051,2,1,0,0,0,0,0,0
733,26,1,90064,1,1,0,0,0,1,0,0
4120,30,5,92624,4,3,0,0,0,1,0,0
1780,34,9,94720,1,1,0,0,0,1,0,0
1793,46,20,93009,1,1,0,0,1,1,1,0
287,51,25,94806,3,2,131,0,0,1,0,0
163,38,12,90036,1,1,0,0,0,0,0,0
3755,63,37,93106,4,3,0,0,0,1,1,0
1549,57,32,92037,4,2,113,1,0,0,0,0
4266,27,2,93943,4,2,0,1,1,1,0,0
54,50,26,90245,3,3,240,0,0,1,0,1
4609,44,19,91604,1,3,0,0,0,1,0,0
3631,41,16,95020,1,3,225,0,0,1,0,0
1800,38,14,95821,4,2,100,0,0,1,0,0
3442,64,40,94309,2,3,0,1,1,1,1,0
1755,50,24,95616,4,1,0,0,0,1,0,0
2948,45,21,90024,2,1,328,0,0,0,0,0
1791,44,20,92124,1,3,0,1,0,0,1,0
724,50,24,94301,4,1,0,0,0,1,0,0
2020,43,17,94611,1,1,0,1,1,1,0,0
679,52,27,92101,4,3,207,0,0,0,0,0
2290,59,35,93117,1,3,95,0,0,0,0,0
1350,26,2,93943,3,2,0,0,0,1,0,1
1433,26,2,90245,1,1,0,0,0,0,0,0
974,43,18,92703,1,3,287,0,0,1,0,0
3057,54,29,94301,4,2,149,0,0,1,0,0
4783,26,0,91311,2,1,0,0,0,0,1,0
277,30,5,90058,4,3,109,0,0,1,0,0
1067,30,5,90016,4,3,0,0,1,1,0,1
988,62,36,94609,2,1,0,0,0,1,0,0
4306,26,1,91709,2,3,0,1,0,0,0,0
3572,42,18,93955,3,1,416,0,0,0,0,1
4410,43,19,91765,4,3,102,0,0,1,0,0
4298,33,9,92110,4,1,140,0,0,1,0,0
486,60,34,95014,1,2,0,0,0,1,0,0
661,39,14,92126,2,1,0,0,0,1,0,0
885,38,13,91709,2,2,0,0,0,1,0,0
3387,35,10,94061,4,3,0,0,0,0,0,1
3860,50,24,90245,1,3,0,0,0,0,0,0
1693,58,32,93014,3,1,0,0,0,1,0,0
423,46,20,91380,2,1,0,1,1,1,0,0
3377,46,21,95136,2,1,0,0,0,0,0,0
3520,31,5,94720,4,2,0,1,0,1,0,0
2123,55,29,93437,3,1,119,0,0,0,1,0
3175,49,24,94701,4,2,0,0,0,0,1,0
3553,51,27,93106,4,2,0,0,0,1,1,0
2537,51,25,94949,1,2,0,0,0,1,0,1
2968,38,14,94109,2,1,0,0,0,1,1,0
2724,54,29,94558,2,1,144,0,0,1,0,0
3810,26,2,94080,4,1,0,1,0,0,0,0
3579,29,5,91302,2,2,209,0,0,1,0,1
2245,57,31,92806,1,2,120,0,0,0,0,0
4930,62,36,92028,2,1,0,0,0,1,0,0
34,30,6,91330,3,3,0,0,0,0,0,0
1254,57,33,92346,4,1,204,0,0,1,0,0
2089,39,9,94701,3,3,151,1,0,0,0,0
3189,55,25,90717,2,3,0,0,0,0,1,0
3173,35,9,95670,4,1,0,0,0,0,0,0
4598,34,10,90095,3,2,0,0,0,0,0,0
3736,40,14,91103,1,1,0,0,0,1,0,0
2704,51,27,92521,1,2,0,0,0,0,1,0
3952,40,14,92870,3,1,106,0,0,1,0,0
2640,52,26,95762,3,2,0,0,0,1,0,0
2997,42,18,91367,1,1,0,1,1,1,1,1
1427,37,11,96651,3,3,0,0,0,1,0,0
1410,41,17,90745,2,1,0,0,0,0,0,0
901,30,4,94709,4,1,172,0,0,0,1,0
4948,39,13,95064,2,1,108,0,0,1,1,0
1605,55,29,90502,2,3,0,0,0,0,1,1
3804,42,18,96001,4,3,0,0,0,1,0,0
670,56,29,94109,4,2,0,0,0,0,0,0
1227,60,36,90089,2,1,109,0,0,1,1,0
3791,46,22,92029,2,1,0,0,0,1,1,0
579,46,19,92124,3,2,0,0,0,1,1,0
1209,50,26,91711,1,2,0,0,0,0,1,0
3733,26,1,92521,2,3,95,0,0,0,0,0
1879,56,30,95833,3,1,159,1,0,1,0,0
1388,35,10,95762,4,1,0,0,0,1,1,0
575,29,5,94709,2,2,0,0,0,1,1,0
387,30,5,95051,4,2,0,0,0,1,0,0
3401,48,22,94065,1,2,0,0,0,0,0,0
3381,64,38,95422,1,2,76,0,0,0,1,0
47,39,14,95014,3,2,153,0,0,1,0,0
366,57,32,90089,1,2,466,0,0,1,0,1
3915,27,3,94080,1,2,0,0,0,0,0,0
3389,45,21,91320,2,1,85,0,0,1,0,0
63,42,18,90089,1,1,0,0,0,0,0,0
2004,44,20,90277,1,1,0,0,0,1,1,0
1509,35,10,93940,4,3,0,0,0,1,1,0
1895,51,25,94303,4,1,0,0,0,1,1,0
1376,50,26,92612,1,3,0,0,0,0,1,1
4282,28,1,94949,4,2,162,0,0,0,1,0
3858,63,39,91711,1,2,0,0,0,0,0,0
1293,56,30,94610,4,2,234,0,1,1,1,1
1361,54,28,92028,4,1,0,0,0,1,0,0
585,40,16,91604,1,1,300,0,0,1,0,0
1720,36,12,91304,2,1,0,0,0,1,1,0
4101,27,2,90254,2,2,0,0,0,1,0,0
1521,54,30,95039,1,1,119,0,0,1,1,0
1815,48,22,95747,3,2,0,0,0,1,0,0
1880,56,30,90401,3,2,0,0,0,0,0,0
3406,55,30,94061,2,3,0,0,0,1,0,0
316,24,-2,90630,3,3,0,0,0,1,0,0
4661,59,35,92122,1,1,0,0,0,1,0,0
1453,54,28,94102,4,1,0,0,0,1,0,0
1530,38,14,91709,4,3,153,1,0,0,0,0
925,55,30,91330,4,3,0,1,0,0,0,0
4663,56,31,94303,2,2,0,0,0,1,0,0
2354,61,36,93023,4,2,0,0,0,1,1,0
1866,36,6,91342,4,3,0,1,0,0,0,0
1127,32,8,95192,2,1,0,0,0,0,1,1
3017,48,23,91423,4,3,0,0,0,1,0,0
2508,59,34,90048,4,1,234,0,0,1,1,0
4759,46,21,90045,1,1,116,0,0,0,0,0
211,51,26,92131,2,1,0,0,0,0,0,0
3533,38,12,94022,2,1,0,0,0,1,1,0
3877,35,11,91784,1,2,0,0,0,1,0,0
3029,63,39,92624,3,3,178,0,0,1,1,0
4666,40,16,90095,2,1,0,0,0,1,0,0
2363,40,15,94720,1,3,0,0,0,1,0,0
2747,54,29,92703,2,3,95,0,0,1,1,0
2512,51,27,92121,4,1,0,0,1,1,1,1
1383,34,8,91775,2,1,178,0,0,1,1,0
2286,48,22,92007,1,3,0,0,0,1,0,1
9,35,10,90089,3,2,104,0,0,1,0,0
2255,46,22,90025,2,1,109,0,0,0,0,0
2709,49,24,95670,1,2,160,0,0,0,1,0
655,54,29,93940,4,3,0,0,0,0,0,1
74,41,16,94606,1,3,0,0,0,1,1,0
4413,34,10,91711,4,2,0,0,0,0,0,0
3360,43,19,91773,3,2,0,0,0,0,0,0
398,26,2,90503,3,2,0,0,0,1,0,0
119,41,16,92647,3,1,0,0,0,1,0,0
3988,62,36,95833,2,3,0,0,0,1,1,0
360,32,6,93106,1,3,0,0,0,1,0,0
2779,56,31,92646,4,3,0,0,0,1,1,0
4863,33,7,95605,1,1,0,0,0,0,0,0
3525,58,33,94583,4,2,0,0,0,0,0,0
4441,43,19,90041,3,3,0,0,0,0,0,0
1334,62,38,95014,4,2,0,0,0,1,0,0
4259,52,26,92660,3,2,0,0,0,1,0,1
123,58,32,94523,2,2,0,0,0,1,1,0
3238,35,9,94085,3,2,0,0,1,1,1,0
1970,64,38,94105,1,1,0,0,0,1,1,0
3483,57,33,95133,1,1,81,1,0,0,0,0
2602,50,24,90277,1,3,167,0,0,0,0,0
1749,49,23,95819,3,2,151,0,0,1,0,0
3263,44,19,90024,2,3,0,0,0,1,0,0
2270,42,18,94305,3,3,0,0,0,1,0,0
4927,37,13,92220,2,2,0,0,0,0,1,0
3411,36,11,90230,4,3,0,0,0,1,0,0
4274,44,19,95812,2,3,0,1,0,0,1,0
2929,31,6,95005,2,1,0,0,0,1,0,0
3299,56,32,94110,2,1,89,0,0,0,0,0
87,40,16,94501,4,2,126,0,0,0,0,0
3888,24,-2,92634,2,1,0,1,0,1,0,0
3635,59,35,90009,4,3,0,0,0,0,0,0
675,49,23,95827,3,1,0,0,0,0,0,0
4597,37,13,95131,3,1,0,0,0,0,0,0
1138,51,26,90230,4,3,0,1,1,1,0,1
1444,36,12,95051,4,1,0,0,0,1,0,0
4398,48,23,90058,1,1,0,0,0,1,0,0
4395,57,31,94523,2,2,103,0,0,0,0,0
1732,43,19,92122,3,1,0,0,0,1,0,1
3852,46,21,90277,2,3,194,0,0,1,0,0
1112,54,28,90071,1,1,442,0,0,0,0,0
4757,30,4,92677,4,2,236,1,0,0,0,0
1768,41,14,92691,3,2,0,0,0,1,0,0
517,53,27,90009,3,2,0,0,0,0,0,0
3460,26,1,94025,2,2,0,0,0,0,0,0
3960,43,19,91107,3,1,0,0,0,1,0,1
4330,59,33,94063,4,3,0,0,0,1,0,0
3878,29,4,93105,1,1,0,0,0,0,0,0
2201,50,25,90095,2,1,0,0,0,0,0,0
1924,45,19,90639,1,1,0,0,0,1,0,0
1405,58,28,92121,1,3,0,0,0,1,0,0
4808,40,14,90064,1,1,0,0,0,1,1,0
4887,51,26,94005,4,3,0,0,0,0,0,0
2766,54,29,92093,4,2,101,0,0,1,0,0
3644,57,32,92606,3,3,144,0,0,1,1,0
4678,25,0,93407,2,3,0,0,0,0,0,0
3264,32,8,92093,4,1,0,0,0,1,0,0
1617,48,23,94402,4,2,0,1,1,1,0,1
285,44,19,92806,3,3,0,0,0,1,0,0
4698,49,22,91330,3,2,167,0,0,0,0,0
1606,54,28,93555,3,1,0,0,0,1,0,0
638,53,28,90245,4,3,0,0,0,1,0,0
2679,63,38,93023,2,3,0,0,0,1,0,1
1001,59,35,92691,4,1,91,1,0,0,0,0
897,50,24,95133,3,1,212,0,0,1,0,1
2417,60,35,93611,1,3,80,0,0,1,0,0
1544,52,26,93407,2,2,0,0,0,1,0,0
2787,36,10,94705,1,3,0,0,0,0,1,0
69,47,21,93407,3,1,0,0,0,1,1,0
3433,47,23,95370,1,1,0,0,0,0,1,0
4963,46,20,90065,3,3,0,0,1,1,1,1
728,62,37,92037,3,2,0,0,0,1,0,0
944,30,4,94701,4,2,0,0,0,0,0,0
4791,35,11,94143,3,3,150,0,0,1,0,1
4394,24,0,95521,4,1,0,0,0,0,0,0
1014,39,13,94551,3,1,169,0,0,1,0,0
3256,34,7,95741,4,2,0,0,0,1,1,0
3701,48,22,94608,1,1,0,1,0,0,0,0
3282,51,25,95014,2,2,0,0,0,1,1,0
763,32,6,90504,1,2,100,0,0,1,0,0
760,53,28,91950,2,2,0,0,0,1,0,0
4183,55,29,92691,2,3,220,0,0,0,1,0
3244,52,26,92054,4,3,0,0,0,1,0,0
2460,62,37,95060,3,3,0,0,0,1,1,0
531,54,30,91706,2,1,0,0,0,0,1,0
4851,63,39,91330,1,1,0,1,0,1,0,0
4445,36,10,95035,2,1,0,0,0,1,1,0
2594,48,23,96003,4,3,310,0,0,0,0,1
4333,53,26,92672,2,2,0,0,0,0,1,0
2305,27,2,95818,3,1,0,0,0,1,0,1
3556,35,9,91107,1,2,0,0,0,1,0,0
1808,46,20,90036,2,3,0,0,0,0,0,0
2437,53,29,92626,3,1,0,0,0,1,0,0
4527,36,9,92518,2,2,129,1,0,1,0,0
3380,65,41,94305,3,3,0,0,0,1,0,0
2303,42,17,92806,1,1,0,0,0,0,1,0
2192,42,18,90027,2,1,0,0,0,1,0,0
2524,49,23,95403,2,1,0,0,0,0,0,0
4705,54,28,91360,3,2,0,0,0,1,0,0
1787,35,11,93117,1,2,0,0,0,0,0,0
2762,35,8,95045,4,2,192,0,0,0,1,0
4925,36,12,91304,2,1,0,0,0,0,0,0
2035,59,33,92821,4,2,329,0,0,0,0,0
1939,30,4,90245,1,3,0,0,0,1,0,0
1028,32,7,94550,1,1,0,1,0,0,0,0
2837,25,1,94085,4,1,204,0,0,0,0,0
4600,49,25,90024,2,1,0,0,0,1,0,0
3847,31,5,94720,1,1,0,0,0,0,0,0
783,54,30,92056,3,3,587,1,1,1,1,1
3356,49,23,90036,1,1,0,0,0,1,1,0
1285,65,40,90740,1,1,162,0,0,1,0,0
4731,52,27,94720,1,2,159,0,0,0,1,0
510,52,28,90503,2,1,112,0,0,1,0,0
328,58,32,91330,2,1,402,0,0,1,0,0
4356,40,10,94720,1,3,0,0,0,1,0,0
429,62,38,94720,2,1,116,0,0,0,1,0
2741,54,29,92182,2,3,142,0,0,1,0,0
899,57,32,94111,4,1,0,0,0,1,0,0
3602,37,13,94305,3,2,0,1,0,0,0,0
499,32,8,95023,1,3,0,0,0,0,1,0
4064,47,21,94108,2,3,0,0,0,0,1,0
768,64,39,92024,1,3,108,0,0,0,0,0
4097,38,14,90740,3,1,0,0,0,0,0,0
3111,44,20,95020,4,1,0,0,0,0,1,0
1070,44,18,91203,2,1,0,0,0,1,0,1
2312,62,37,90245,4,2,0,0,0,1,1,0
2648,61,37,91605,1,1,0,0,0,1,0,0
2314,58,32,94035,3,2,0,0,0,1,1,0
1426,64,38,91330,1,3,94,0,0,1,1,0
2703,42,18,94063,2,1,158,0,0,0,0,0
1196,32,7,92407,2,2,0,0,0,1,0,1
2137,50,26,95008,1,3,0,0,0,0,1,1
1506,51,25,92109,1,3,93,0,0,0,1,0
2433,54,30,92182,4,2,0,0,0,0,1,0
1766,26,0,95051,2,1,154,0,0,0,0,0
1162,36,11,94309,3,1,0,0,0,0,0,1
3115,29,4,90024,4,2,0,1,0,1,0,0
2001,28,2,95670,1,2,0,0,0,1,0,0
3212,35,9,90277,2,3,0,0,0,1,0,0
4934,47,23,92029,1,1,0,0,0,1,1,0
3012,55,31,95616,3,1,0,0,0,1,0,0
1460,47,20,92115,3,2,0,0,0,0,0,0
815,33,8,93943,2,1,0,0,0,0,1,0
3042,29,5,95006,2,1,0,0,0,1,0,0
3204,44,20,92677,2,1,239,0,0,1,0,0
45,46,20,94065,1,1,0,0,0,1,1,0
553,28,3,90024,4,1,230,0,0,1,0,0
1733,25,0,94566,2,2,319,0,0,1,1,0
1627,31,6,93108,2,1,0,0,0,0,0,0
774,41,16,92612,2,1,0,0,0,1,1,0
3991,57,32,95014,2,1,134,0,0,1,0,0
3424,61,35,93009,2,3,0,0,0,0,0,0
3694,52,27,93117,3,2,0,0,0,0,0,0
2806,37,12,94523,3,3,0,0,0,1,0,1
4876,61,36,94539,3,1,0,0,0,1,0,0
807,53,27,94542,4,3,0,0,0,0,0,0
3752,26,2,94591,4,1,0,0,0,1,0,0
4849,58,32,94920,2,1,119,0,0,1,0,0
903,57,33,95054,2,1,0,0,0,0,0,0
2307,37,13,92373,2,1,0,0,0,0,0,0
3227,32,8,93943,3,1,0,0,0,1,1,0
474,64,39,93955,1,2,547,0,0,1,0,1
3856,42,18,95630,1,1,0,1,0,1,0,0
2458,42,17,92115,2,3,85,0,0,1,1,0
3939,49,24,95929,2,1,0,0,0,1,0,0
2353,46,19,93555,3,2,0,0,0,0,0,0
606,57,31,91330,1,1,0,0,0,1,1,0
1244,34,10,92697,1,1,0,0,0,1,0,0
438,36,9,95825,4,2,0,1,0,1,0,0
2604,53,27,90049,1,1,0,0,0,1,0,0
4931,63,38,90095,3,2,109,0,0,1,0,0
